id,close,high,low,open,share_volume,symbol,trade_date,trade_volume,turnover
1563,0.7,0.9,0.6,0.8,95347598,SEMB.N0000,1740681000000,1935,68714193.4
1564,0.8,0.9,0.5,0.7,832931332,SEMB.N0000,1735583400000,9115,581863603.8
1565,0.6,0.9,0.5,0.8,381479927,SEMB.N0000,1703788200000,10348,266725639.2
1566,0.8,2.4,0.3,2.4,1737848192,SEMB.N0000,1672338600000,31614,2026576813.6
1567,2.3,2.5,0.3,0.7,3213519740,SEMB.N0000,1640889000000,35783,3887921961.5
1568,0.7,0.8,0.3,0.6,279350370,SEMB.N0000,1609353000000,4829,152931328.9
1569,0.5,0.7,0.3,0.5,232094876,SEMB.N0000,1577730600000,3473,111414952.6
1570,0.5,0.8,0.4,0.7,155675861,SEMB.N0000,1546194600000,3005,79766598
1571,0.6,1,0.4,0.7,135824984,SEMB.N0000,1514485800000,3978,92842807.1
1572,0.6,0.9,0.5,0.9,107613097,SEMB.N0000,1483036200000,3565,80839877.4
1573,0.9,1.5,0.8,1.4,113040707,SEMB.N0000,1451500200000,4501,129398133.4
1574,1.4,1.8,0.8,0.8,527271051,SEMB.N0000,1419964200000,13351,753161493.6
1575,0.8,1.1,0.5,1,209667263,SEMB.N0000,1388428200000,6776,177303966.9
1576,1,1.9,0.9,1.9,200539444,SEMB.N0000,1356892200000,8854,248983237.1
1577,1.9,3.6,1.6,1.9,1409048400,SEMB.N0000,1325183400000,41249,3435105670
1578,1.9,16.75,1,4.9,1724635400,SEMB.N0000,1293733800000,57145,3668522430
1579,4.8,7,2.5,3.3,60191800,SEMB.N0000,1262111400000,10036,294567380
1580,3,8,2.5,6.75,3808000,SEMB.N0000,1230661800000,1729,25128285
1581,7,8.5,5.5,7.5,6792800,SEMB.N0000,1199039400000,3489,47063700
1582,7.5,10.5,5.5,7,17891800,SEMB.N0000,1167330600000,8364,154429775
1583,6.5,19,5.5,8.75,54212600,SEMB.N0000,1135879200000,15603,757365175
1584,8.75,13.5,6,8,7370700,SEMB.N0000,1103738400000,3355,73282200
1585,8,14.25,4.75,6,8897000,SEMB.N0000,1072807200000,3062,82462450
1586,6.5,8,3.5,6,6479500,SEMB.N0000,1041271200000,2286,40252925
1587,6,9,1.75,3,676400,SEMB.N0000,1009735200000,454,2789050
1588,3,4,1.5,2.25,1005800,SEMB.N0000,978026400000,523,2844050
1589,20.4,24.5,20.3,21.4,307875,MRH.N0000,1740594600000,430,7000251.3
1590,21.7,23.5,11.6,12.3,3314072,MRH.N0000,1735583400000,3266,54586333.2
1591,12.2,14.8,11.1,12.5,554162,MRH.N0000,1703788200000,1412,7424837.7
1592,12.5,18.9,9.6,15.1,890339,MRH.N0000,1672338600000,918,12519583.4
1593,17.1,21.7,10.5,16.5,681743,MRH.N0000,1640889000000,1810,10857381.2
1594,16.8,17.2,10.5,15.2,387193,MRH.N0000,1609093800000,930,5172409.2
1595,15.2,18.4,11.1,13,335934,MRH.N0000,1577644200000,745,4764855.9
1596,13,19.8,12.6,17.1,320820,MRH.N0000,1546194600000,868,4901536.2
1597,16.8,22,16.8,20,939562,MRH.N0000,1513881000000,716,18637523.5
1598,20.8,25,18.5,22.3,340292,MRH.N0000,1482863400000,571,7419551
1599,23,26.3,20,23.1,1024098,MRH.N0000,1451413800000,745,23482461
1600,23.3,27.2,14.9,15.5,3796263,MRH.N0000,1419964200000,2330,88529076.9
1601,16,22.4,14.1,21,2592755,MRH.N0000,1388428200000,1850,51489066.5
1602,21,29,16.4,28.1,2033990,MRH.N0000,1356892200000,3387,47174791.6
1603,28,44.6,21,35,8356800,MRH.N0000,1325183400000,6926,305459830
1604,35,43.9,18,18.5,17403200,MRH.N0000,1293733800000,10793,561272830
1605,18.5,21.25,9,11,3411200,MRH.N0000,1262111400000,2697,65146300
1606,11,20.25,8,16,1659300,MRH.N0000,1230661800000,1227,23679275
1607,15.5,23,12.5,20,1388500,MRH.N0000,1199039400000,1505,26646475
1608,21.5,33,18,21,769900,MRH.N0000,1167330600000,878,19571475
1609,19.75,33.25,16.25,25.25,1305000,MRH.N0000,1135879200000,432,38490250
1610,26,32,17,18.25,2739800,MRH.N0000,1103652000000,951,75169625
1611,18,30,8.75,10.5,1397500,MRH.N0000,1072720800000,758,25813425
1612,10,12.5,3,5,337500,MRH.N0000,1041271200000,334,3012800
1613,5.25,6,4.5,4.5,104800,MRH.N0000,1009476000000,91,543000
1614,5.5,6,4,5,615600,MRH.N0000,977335200000,116,3365025
1615,169.5,195,167.5,181.75,732584,BFL.N0000,1740681000000,1947,133209484.5
1616,184,198,150,185,2791884,BFL.N0000,1735583400000,6879,477604838
1617,185.5,209.75,126,158.25,5953897,BFL.N0000,1703788200000,12010,1011910506.25
1618,157.5,310,110,277,6773595,BFL.N0000,1672338600000,15923,1383060838.5
1619,286.5,320,121,140,15368179,BFL.N0000,1640889000000,21684,2783562393.35
1620,140.5,149.9,72,115,5073693,BFL.N0000,1609353000000,7764,571471877.3
1621,112,135,93,125,2373155,BFL.N0000,1577730600000,4312,258059402.6
1622,124.7,152,115,147,1252377,BFL.N0000,1546194600000,2633,162275094.7
1623,147.3,180.9,140,178.1,1841654,BFL.N0000,1514485800000,3839,301863979.5
1624,181.5,202.9,121.2,197.1,4459888,BFL.N0000,1483036200000,8268,773815598.9
1625,199.7,240.5,106.1,127,10766504,BFL.N0000,1451500200000,13147,1889666534.9
1626,125,149.5,118,129.8,4585548,BFL.N0000,1419964200000,3276,618166367.3
1627,128.8,163,120,160,1172521,BFL.N0000,1388428200000,3134,163920406.4
1628,157.3,210,110,208,3397515,BFL.N0000,1356892200000,5930,518523268.7
1629,210.3,525,170,385,10181400,BFL.N0000,1325183400000,22345,3777826360
1630,324.3,330,23.5,24,28879900,BFL.N0000,1293733800000,27959,3549068380
1631,24.5,25,7.5,8.25,7892800,BFL.N0000,1262111400000,4749,130370950
1632,8,19.25,7.25,14,9909400,BFL.N0000,1230575400000,5252,157858975
1633,14.25,16.5,7.75,10.5,11754700,BFL.N0000,1199039400000,5077,151704650
1634,10.25,18,9.5,16.5,5164400,BFL.N0000,1167330600000,2334,58955850
1635,15,27,12.5,14.5,7656500,BFL.N0000,1135792800000,4061,139791125
1636,14.5,19.5,12.5,17,4817000,BFL.N0000,1104429600000,2200,79658625
1637,17,24.5,5.25,7.25,12751900,BFL.N0000,1072807200000,4709,200889825
1638,7,10.25,5.25,9.5,2219200,BFL.N0000,1041271200000,1433,17791050
1639,9.5,13,5,6,2244300,BFL.N0000,1009735200000,1154,20263575
1640,6,9.25,5.75,9,974800,BFL.N0000,977853600000,476,7590725
1641,56.9,70,55,62,1750846,BOGA.N0000,1740681000000,2718,110851859
1642,61.1,67.9,45,49.5,4783340,BOGA.N0000,1735583400000,6885,267376737.9
1643,50,69.5,45,49.1,6558751,BOGA.N0000,1703788200000,12496,389453999.6
1644,45.8,126,32.1,104,10743112,BOGA.N0000,1672338600000,19172,765617173.3
1645,101.75,178.25,18,27.5,30099572,BOGA.N0000,1640889000000,39688,2893673955
1646,27.4,28.5,10,16,3489682,BOGA.N0000,1609353000000,3739,71478786
1647,16,17.1,9.8,13.3,1261512,BOGA.N0000,1577644200000,1579,17787577.8
1648,13.3,15.7,12,13.3,1250539,BOGA.N0000,1545762600000,1197,17660979.8
1649,13.3,17.6,11,15,2025763,BOGA.N0000,1514485800000,1812,31128174.5
1650,14.4,37,13.5,33,4352758,BOGA.N0000,1483036200000,5315,82544753.4
1651,32.4,46.5,27.5,32,7494925,BOGA.N0000,1451413800000,3739,252576548.8
1652,31.3,37,18,19.4,1967305,BOGA.N0000,1419964200000,3966,54835415.7
1653,18.4,27.8,18,22.5,1009067,BOGA.N0000,1388428200000,2293,24305837.9
1654,23.7,45,15,38.5,978206,BOGA.N0000,1356892200000,2390,26608969.7
1655,39,94,32,61,5113700,BOGA.N0000,1325183400000,9369,344393580
1656,58.5,100,17.5,18,8262800,BOGA.N0000,1293733800000,10148,385834880
1657,18,23,10,10,2747600,BOGA.N0000,1262111400000,3389,51283975
1658,9,31.5,9,21.25,4247800,BOGA.N0000,1230575400000,5300,104084050
1659,20.5,24.75,14,22.25,2141000,BOGA.N0000,1199039400000,2924,44088775
1660,22.75,37.75,20,30.5,2896700,BOGA.N0000,1167330600000,3499,81425000
1661,30,79,10.75,11,12390400,BOGA.N0000,1135879200000,7435,510540475
1662,12,16.75,4,4.5,2474200,BOGA.N0000,1103738400000,1628,29237625
1663,4.5,6.75,4,4.75,463400,BOGA.N0000,1072807200000,434,2499575
1664,5,8.25,4.5,6.75,245400,BOGA.N0000,1041271200000,266,1632825
1665,6.75,7.5,4,6,180300,BOGA.N0000,1009735200000,175,1152025
1666,6,11,6,7,391900,BOGA.N0000,978026400000,373,3523800
1667,68.5,92,66.9,72,4268999,BALA.N0000,1740681000000,3425,337931271.6
1668,71.2,76,43,52.2,15139516,BALA.N0000,1735583400000,11276,925619055.1
1669,50.8,88,48,83.5,4192878,BALA.N0000,1703788200000,8043,280683149.7
1670,82,139,13.4,31,26634776,BALA.N0000,1672338600000,21977,1978253345.25
1671,30.3,33.8,10,16.2,19667739,BALA.N0000,1640889000000,11131,428141256.3
1672,16.1,17.4,6.1,12,10903144,BALA.N0000,1609353000000,7335,155305372.8
1673,12,17.7,9.2,12.6,4262899,BALA.N0000,1577730600000,5005,56388642.4
1674,12.7,32.3,11.3,30.9,3307428,BALA.N0000,1546194600000,4395,73121704.7
1675,30.2,39.4,10.6,12.9,18987284,BALA.N0000,1514485800000,13920,511924258.8
1676,12.2,20,11.8,18,1323368,BALA.N0000,1482949800000,1455,19411968.5
1677,17.6,29,16.9,26.9,1198177,BALA.N0000,1451500200000,2127,25298616.8
1678,26.5,35,24.3,30.7,6042740,BALA.N0000,1419964200000,4115,183741805.2
1679,31,40.5,23.1,38.2,1857808,BALA.N0000,1388428200000,2731,61832400.5
1680,39.6,44,14.9,28,16698269,BALA.N0000,1356892200000,3877,453359892.6
1681,28.8,77.5,24.6,59.9,12629300,BALA.N0000,1325183400000,9365,794945000
1682,57.4,72.2,23.5,24.5,21692100,BALA.N0000,1293733800000,16134,986883670
1683,24,24.75,11.5,12,12826000,BALA.N0000,1262111400000,9088,269173050
1684,12,43.75,10,27.75,17416300,BALA.N0000,1230661800000,12672,564007325
1685,27,28.75,11,16.5,13476400,BALA.N0000,1199039400000,6357,275311925
1686,16.5,22,9.75,12,8423700,BALA.N0000,1167330600000,3000,136723825
1687,12,21,10,16.5,3093300,BALA.N0000,1135879200000,2168,53652350
1688,16.5,19.5,10,13.75,2487800,BALA.N0000,1104429600000,1678,40527900
1689,12.25,21,11.75,20,918600,BALA.N0000,1072807200000,1313,15371025
1690,20.5,25,15.75,23.5,1505300,BALA.N0000,1040925600000,1378,31715925
1691,23.5,29,14.25,22.75,1340000,BALA.N0000,1009735200000,1553,26972850
1692,22.75,27,13.75,25.5,2032100,BALA.N0000,978026400000,3293,48346850
1693,157,185,142,157.5,1727359,GUAR.N0000,1740681000000,1371,289521911.5
1694,157.5,164.5,75.1,84,3787431,GUAR.N0000,1735583400000,3628,415890452.3
1695,83.3,115,55,63,2061651,GUAR.N0000,1703615400000,3482,182125050.75
1696,62.8,117.5,50,104,2315230,GUAR.N0000,1672338600000,2072,189447056.75
1697,104,170,92.1,129.9,3804225,GUAR.N0000,1640889000000,6201,464045514.8
1698,127.3,150,49,90.9,1880410,GUAR.N0000,1609353000000,3340,174254047.6
1699,91.3,95.9,60,66.5,1184172,GUAR.N0000,1577730600000,1254,90000360.8
1700,66.1,99.8,65,85.1,2735004,GUAR.N0000,1546194600000,1644,200796697.4
1701,85,120,84,108,1422773,GUAR.N0000,1514485800000,2112,146075959.2
1702,105.5,175,100.1,171.1,766074,GUAR.N0000,1483036200000,1041,111413695.8
1703,174.1,206,160.2,196.9,3210298,GUAR.N0000,1451500200000,1306,602371765.7
1704,194.9,210,150,182,4008331,GUAR.N0000,1419964200000,2459,783520799.6
1705,181.9,211.5,149.9,184,3124733,GUAR.N0000,1388341800000,1779,583763558.8
1706,184,270,144,251.1,1722583,GUAR.N0000,1356892200000,2002,334551292.9
1707,255,478,230.1,232,5523500,GUAR.N0000,1325183400000,5643,1921137360
1708,226,1499,210,490,834100,GUAR.N0000,1293733800000,1481,399260620
1709,450,450,82,82,1120000,GUAR.N0000,1262111400000,1763,278771000
1710,82,187.5,78,164.5,1136600,GUAR.N0000,1230057000000,1146,178863050
1711,165,194,117.5,150,2967800,GUAR.N0000,1199039400000,4778,483166850
1712,149.5,165,90,110.25,4134900,GUAR.N0000,1167330600000,3210,576003550
1713,110.5,300,100,185,1102900,GUAR.N0000,1135879200000,2388,190773275
1714,180,460,120,121.25,351000,GUAR.N0000,1104429600000,999,84832750
1715,120,180,120,145,91100,GUAR.N0000,1072807200000,178,13307825
1716,145,170,75,95,37600,GUAR.N0000,1039370400000,78,4202775
1717,100,100,75.25,85,381700,GUAR.N0000,1008093600000,15,36121150
1718,85,85,80,80,29600,GUAR.N0000,975002400000,30,2513000
1719,109,112,85.1,91,588733,SHAW.N0000,1740681000000,586,54962981
1720,92.2,100.75,60.4,79.5,779102,SHAW.N0000,1735583400000,1289,65361430.15
1721,72,95,70,86.9,848436,SHAW.N0000,1703788200000,622,64088499
1722,87.9,110,62,90.9,759722,SHAW.N0000,1672338600000,705,70486039.65
1723,90,96,58,80.9,4804786,SHAW.N0000,1640889000000,3103,353957400.2
1724,80.4,90,50,76,2772909,SHAW.N0000,1609353000000,1625,180690063.6
1725,80,85,54.3,68.7,347876,SHAW.N0000,1576693800000,280,24320021
1726,68.7,98,56.7,88,1253217,SHAW.N0000,1544725800000,540,98598626
1727,87.9,380,55,361,1262791,SHAW.N0000,1514226600000,1348,100861572.2
1728,380,449,351,405,175424,SHAW.N0000,1483036200000,595,70273871.7
1729,414.7,490,370,450.7,232593,SHAW.N0000,1451500200000,686,98031203.9
1730,450.3,485,246,258,1102900,SHAW.N0000,1419964200000,2669,382419787.8
1731,258.1,324.9,230,279.9,231412,SHAW.N0000,1388428200000,884,57925998.4
1732,275,323.1,160,313,636284,SHAW.N0000,1356892200000,1748,159515128.2
1733,314.9,410,205,205,2593600,SHAW.N0000,1325183400000,4615,783435100
1734,210,303,128.25,130,886900,SHAW.N0000,1293733800000,1924,207224090
1735,136.5,150,75,110,194100,SHAW.N0000,1262025000000,440,24407725
1736,110,174,100,160,97300,SHAW.N0000,1230575400000,214,13296275
1737,176,210,154,174,144500,SHAW.N0000,1198434600000,242,25886025
1738,180,240,160,185,107000,SHAW.N0000,1167157800000,254,19792850
1739,175.5,265,100,100,1051300,SHAW.N0000,1135879200000,742,210987700
1740,125.25,147.5,40,40,806700,SHAW.N0000,1103220000000,595,95599125
1741,40,60,38,55,72100,SHAW.N0000,1071684000000,89,3400150
1742,58,58,34,42,326100,SHAW.N0000,1040666400000,140,16493600
1743,42,50,38.25,45,69400,SHAW.N0000,1009735200000,55,3033825
1744,47,47,32,32,561700,SHAW.N0000,977162400000,137,22814150
1745,84.4,95.4,80,94,29587,RGEM.N0000,1740681000000,292,2627530.9
1746,93.6,112,70,70.1,463633,RGEM.N0000,1735583400000,3561,42918954.85
1747,71.5,154.5,22.1,26,979363,RGEM.N0000,1703788200000,10942,66343904.7
1748,22.9,37.5,15.7,22,546533,RGEM.N0000,1672165800000,1862,14122871.7
1749,21,36.4,20,36.4,1092898,RGEM.N0000,1640889000000,3336,28712744.2
1750,34.8,37.3,16,25.1,650714,RGEM.N0000,1609353000000,1801,15051012.9
1751,26.3,31,12.1,20.6,100313,RGEM.N0000,1577730600000,587,2458140.2
1752,24,33,17.4,26,78020,RGEM.N0000,1543861800000,576,1695796.5
1753,25,31.9,20,27.5,290401,RGEM.N0000,1513708200000,792,7664107.4
1754,27,39.8,20.2,39.1,691940,RGEM.N0000,1483036200000,1950,22195516.7
1755,39.7,60,35,50.1,1830432,RGEM.N0000,1451500200000,2825,90870970.9
1756,56,72,34.3,49.9,215139,RGEM.N0000,1419877800000,768,12098867.5
1757,48,65,35.5,59.9,462556,RGEM.N0000,1387996200000,1523,22040035.1
1758,57,135,36.2,128,1665121,RGEM.N0000,1356892200000,4800,128253681.5
1759,128.4,241.5,34,34,9313100,RGEM.N0000,1325183400000,17402,1348373620
1760,35,55,25.25,27.5,1958800,RGEM.N0000,1293474600000,2002,70096885
1761,27,30,13.5,13.5,1236700,RGEM.N0000,1262111400000,2361,29489100
1762,13,47,10.75,33,2138400,RGEM.N0000,1230661800000,4289,73375100
1763,35,58,11.25,13.5,1915200,RGEM.N0000,1199039400000,3570,58166075
1764,14,17.5,9.5,10.5,661200,RGEM.N0000,1166725800000,928,9260475
1765,7,29,7,29,220800,RGEM.N0000,1135792800000,372,4298150
1766,25.25,39,4,4.25,489600,RGEM.N0000,1103738400000,575,12261200
1767,5,7,5,6.25,3200,RGEM.N0000,1071424800000,14,19450
1768,6.25,6.5,4,6,9100,RGEM.N0000,1041271200000,13,40475
1769,6,6,4.5,4.5,800,RGEM.N0000,1005069600000,4,3900
1770,4.5,4.75,4.5,4.75,166200,RGEM.N0000,973620000000,4,789375
1771,396.25,500,350,394,303980,ABAN.N0000,1740681000000,3187,128714943
1772,386.5,449.5,146,151,507283,ABAN.N0000,1735583400000,3816,130530244.5
1773,150.25,179.5,125,147,64815,ABAN.N0000,1703615400000,1365,9837417
1774,143.5,275,127,205,206702,ABAN.N0000,1672338600000,1932,44861628.75
1775,210.25,236.5,127.25,137.5,680156,ABAN.N0000,1640889000000,3681,116162835.95
1776,136.5,155,55,98,1112270,ABAN.N0000,1609353000000,4752,119788256.8
1777,95.7,105,45,58.1,559039,ABAN.N0000,1577730600000,2350,46708601.3
1778,57.7,95,55,85,190626,ABAN.N0000,1546194600000,891,14697263.4
1779,84.5,111.9,84.3,100.1,224200,ABAN.N0000,1514485800000,954,21372626.4
1780,100.1,143.9,95.6,142,1187947,ABAN.N0000,1483036200000,1973,145368619.1
1781,135.4,164.9,101.1,119,1540271,ABAN.N0000,1451500200000,3253,214979609.1
1782,118.5,134,98,108,901565,ABAN.N0000,1419964200000,3770,104567778.9
1783,105.1,175,88,97,887172,ABAN.N0000,1388428200000,4637,105541059.5
1784,97.1,190,84.2,188.3,413620,ABAN.N0000,1356892200000,1840,45073185.4
1785,190.1,385,172.1,265,1610300,ABAN.N0000,1325183400000,3638,469677470
1786,260,275.5,95.75,100.25,1156600,ABAN.N0000,1293733800000,3248,224903525
1787,100,103,50,55,194700,ABAN.N0000,1262111400000,358,15385200
1788,50,97,50,76.25,43700,ABAN.N0000,1230057000000,183,3604800
1789,93.5,108,66.5,107,66900,ABAN.N0000,1197916200000,376,5737125
1790,108,129,86.25,112,106500,ABAN.N0000,1167330600000,516,12116800
1791,111,185,65,95,181200,ABAN.N0000,1135792800000,826,22883625
1792,85,199.75,52,55,77400,ABAN.N0000,1104343200000,307,9568825
1793,51.75,53,35.25,35.25,48500,ABAN.N0000,1071770400000,66,2262950
1794,35,37.25,28,34.25,10500,ABAN.N0000,1036951200000,31,336125
1795,34,34,25.5,25.5,9700,ABAN.N0000,1009735200000,36,284325
1796,25.5,29,21,22,90100,ABAN.N0000,973101600000,37,2248750
1797,148.5,152.25,135,144.5,49985570,COMB.N0000,1740681000000,13087,7347570351
1798,144.75,145.75,78,95.5,207727204,COMB.N0000,1735583400000,61562,22808365391.3
1799,95.5,107.5,50,50.5,94766399,COMB.N0000,1703788200000,42095,7780122348.4
1800,50.2,85,48.7,79.1,114432234,COMB.N0000,1672338600000,25271,6470299021.7
1801,79.3,105,76.9,81,187852580,COMB.N0000,1640889000000,58754,16244237893.45
1802,80.9,96,50,96,385016672,COMB.N0000,1609353000000,85832,27759136631.8
1803,95,115.9,88.6,115.5,89289271,COMB.N0000,1577730600000,21481,9042047818.3
1804,115,142.5,107.5,136.4,95286086,COMB.N0000,1546194600000,13414,12082609290.8
1805,135.8,150,128.5,144,144204885,COMB.N0000,1514485800000,11811,20246299152.6
1806,145,151.9,115,140.6,96145515,COMB.N0000,1483036200000,15189,12858366234
1807,140.2,194,139.9,172,116745764,COMB.N0000,1451500200000,15522,19284477883.5
1808,171,179.9,113.5,121.2,129328356,COMB.N0000,1419964200000,17846,18335062592.8
1809,120.4,126,103.2,103.2,198501282,COMB.N0000,1388428200000,18733,22045619161.4
1810,103,119.5,96.8,100,117120816,COMB.N0000,1356892200000,17215,12075470840.3
1811,100,284,97,260,63643960,COMB.N0000,1325183400000,12758,12422209687
1812,259.9,295,175,190,114871165,COMB.N0000,1293733800000,19594,26742966963
1813,189.5,192,66,67,46401626,COMB.N0000,1262111400000,13267,6601558404
1814,67,149.75,66.25,149.75,7840900,COMB.N0000,1230661800000,5491,955614725
1815,147,250,128,190,11934980,COMB.N0000,1199039400000,5171,1936565355
1816,190,192.5,123,138.25,15702100,COMB.N0000,1167330600000,4870,2787572250
1817,135.5,269,120,160,25296600,COMB.N0000,1135879200000,8274,3999805475
1818,159.75,170,130,142,6144200,COMB.N0000,1104429600000,2914,978727025
1819,142.5,226,130,200,12010700,COMB.N0000,1072807200000,5709,2273210525
1820,200,230,120,127.25,10120200,COMB.N0000,1041271200000,4116,1860609850
1821,127,155,70.5,93,3875600,COMB.N0000,1009735200000,2206,423862725
1822,93,120,70.25,115,2140500,COMB.N0000,978026400000,2092,224278400
1823,209.75,227,180,212,5137,MSL.N0000,1740421800000,209,1017192.25
1824,203.25,240,150,160.5,14937,MSL.N0000,1735583400000,700,2728886.75
1825,161.25,240.5,128,228,13535,MSL.N0000,1703788200000,822,2512397.5
1826,226.25,793.75,103.25,104.25,153629,MSL.N0000,1672338600000,4053,63900662.25
1827,103.25,126,65,80,115390,MSL.N0000,1640889000000,1592,11120484.85
1828,81.3,82.8,39,60,20789,MSL.N0000,1609353000000,326,1198462
1829,60,75,35.4,69.7,6813,MSL.N0000,1577644200000,172,373373.6
1830,69.7,90,55,60,10952,MSL.N0000,1545935400000,140,776429
1831,52,84.1,50.2,66.1,3436,MSL.N0000,1514226600000,142,210798
1832,70.1,105,62.6,96,7946,MSL.N0000,1481740200000,150,665339.1
1833,96,131,87.9,130,8091,MSL.N0000,1451413800000,327,801480.1
1834,131.5,142,101,120,295228,MSL.N0000,1419964200000,311,32654899.3
1835,124.1,198,115,170,14663,MSL.N0000,1388428200000,533,2239483.8
1836,169.8,300,120,235,19995,MSL.N0000,1356633000000,502,3720156.2
1837,239.1,511,180,198,166200,MSL.N0000,1325183400000,943,57575860
1838,185,319.75,105,105,129600,MSL.N0000,1293042600000,722,25515200
1839,101,140,75,100,11300,MSL.N0000,1261506600000,69,1239125
1840,103.5,125,87,91,464623,MSL.N0000,1228329000000,211,57150700
1841,90,150,68,96,114500,MSL.N0000,1198434600000,291,12257425
1842,95.75,130,90,105,553500,MSL.N0000,1167330600000,135,55634575
1843,105.25,150,70,80,6100,MSL.N0000,1134928800000,27,519000
1844,80,80,65,65,1400,MSL.N0000,1103738400000,6,97000
1845,62,65,32,35,12000,MSL.N0000,1071770400000,37,472575
1846,40,40,39,40,2200,MSL.N0000,1036000800000,6,87600
1847,39.75,39.75,37,37,11200,MSL.N0000,974224800000,7,443525
1848,53,63.9,52,57.5,41639925,SEYB.X0000,1740681000000,9051,2460546459
1849,57,58.2,32,35.4,71524217,SEYB.X0000,1735583400000,20307,3128505519.4
1850,35.5,48.2,15.3,16.2,46608005,SEYB.X0000,1703788200000,19280,1622250547.8
1851,16.2,37,14,33.4,21915196,SEYB.X0000,1672338600000,6945,429880435
1852,33.3,60,32.9,33.8,91793009,SEYB.X0000,1640889000000,20451,4196443172.6
1853,34,35.7,19.3,33.5,43473731,SEYB.X0000,1609353000000,18644,1342924105.6
1854,33.8,45.9,27.1,44.2,31655620,SEYB.X0000,1577730600000,15170,1063369926.1
1855,44.5,59,37,56.5,12667756,SEYB.X0000,1546194600000,5768,610280360.3
1856,56,63.5,51.5,59.5,19668605,SEYB.X0000,1514485800000,6293,1125120522.6
1857,59,73,57.8,73,13689271,SEYB.X0000,1483036200000,5780,890778601.7
1858,73,81.5,57.9,57.9,62323320,SEYB.X0000,1451500200000,18229,4285450529.4
1859,57.5,63,30.2,31,88656087,SEYB.X0000,1419964200000,16830,4041904579.2
1860,31,41.2,29.2,35,28818568,SEYB.X0000,1388428200000,9186,1027794447.4
1861,35.1,37,21.2,31,48638001,SEYB.X0000,1356892200000,13032,1499703586.7
1862,30.8,51.9,27.1,48.7,72694500,SEYB.X0000,1325183400000,25983,2754151540
1863,49,64.9,16.25,16.25,313940500,SEYB.X0000,1293733800000,82902,12538076805
