id,agm,announcement_category,anu_category_id,approved_date,company,created_date,date_of_announcement,final_dividend,first_and_final,group_key,is_new,non_voting_div_per_share,payment,record_date,remarks,sec_id,symbol,type_first_int,type_fourth_int,type_other,type_second_int,type_third_int,voting_div_per_share,xc,xd
10593,25-08-2021,CASH DIVIDEND,5,1626167044169,TOKYO CEMENT COMPANY (LANKA) PLC,13-07-2021 02:34:04 PM,13-07-2021,true,false,CASH DIVIDEND,true,0.85,15-09-2021,,,688,TKYO,false,false,false,false,false,0.85,,26-08-2021
10596,03-09-2021,CASH DIVIDEND,5,1626174877867,COMMERCIAL CREDIT AND FINANCE PLC,13-07-2021 04:44:37 PM,13-07-2021,false,true,CASH DIVIDEND,true,0,27-09-2021,,"First and Final Dividend for the Financial Year ended 31st March, 2021 at Rupees One and Cents Fifty per Ordinary Share",1063,COCR,false,false,false,false,false,1.5,,06-09-2021
10648,17-08-2021,CASH DIVIDEND,5,1626349691239,CEYLON GUARDIAN INVESTMENT TRUST PLC,15-07-2021 05:18:11 PM,15-07-2021,false,true,CASH DIVIDEND,true,,07-09-2021,,First and Final Dividend of Rs.1/60 per Ordinary Share for the year ended 31st March 2021.,607,GUAR,false,false,false,false,false,1.6,,18-08-2021
10649,17-08-2021,CASH DIVIDEND,5,1626349753561,CEYLON INVESTMENT PLC,15-07-2021 05:19:13 PM,15-07-2021,false,true,CASH DIVIDEND,true,0,07-09-2021,,FIRST AND FINAL DIVIDEND OF CENTS 70 (RS.0.70) PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDED 31ST MARCH 2021,608,CINV,false,false,false,false,false,0.7,,18-08-2021
10702,03-09-2021,CASH DIVIDEND,5,1626929795257,SWADESHI INDUSTRIAL WORKS PLC,22-07-2021 10:26:35 AM,22-07-2021,false,true,CASH DIVIDEND,true,,27-09-2021,,"RECOMMENDATION OF FINAL DIVIDEND FOR THE FINANCIAL YEAR 2020/2021 – THE SWADESHI INDUSTRIAL WORKS PLC – (PQ 133)

",687,SWAD,false,false,false,false,false,1,,06-09-2021
10711,23-08-2021,CASH DIVIDEND,5,1626951800241,TEEJAY LANKA PLC,22-07-2021 04:33:20 PM,22-07-2021,true,false,CASH DIVIDEND,true,,13-09-2021,,Final Dividend ,1080,TJL,false,false,false,false,false,1.15,,24-08-2021
10713,,CASH DIVIDEND,5,1626955752471,ACL CABLES PLC,22-07-2021 05:39:12 PM,22-07-2021,false,false,CASH DIVIDEND,true,,23-08-2021,,Declaration of Interim Dividend of Rs.1.00 per share ,644,ACL,true,false,false,false,false,1,,03-08-2021
10716,,CASH DIVIDEND,5,1626954465569,CEYLON BEVERAGE HOLDINGS PLC,22-07-2021 05:17:45 PM,22-07-2021,false,false,CASH DIVIDEND,true,0,23-08-2021,,FIRST INTERIM DIVIDEND OF RS.24/92 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2022,458,BREW,true,false,false,false,false,24.92,,03-08-2021
10719,20-08-2021,CASH DIVIDEND,5,1626954304720,RENUKA CAPITAL PLC,22-07-2021 05:15:04 PM,22-07-2021,false,true,CASH DIVIDEND,true,,10-09-2021,,"We hereby inform that the Board of Directors of Renuka Capital PLC, by a Resolution passed by the Board of Directors of the Company at the Meeting held on 21st July 2021, has proposed to declare a dividend of Rs. 0.20  per share for the year ended 31st Ma",732,KZOO,false,false,false,false,false,0.2,,23-08-2021
10738,,CASH DIVIDEND,5,1627300558057,KELANI CABLES PLC,26-07-2021 05:25:57 PM,26-07-2021,false,false,CASH DIVIDEND,true,,24-08-2021,,Payment of Interim Dividend of Rs. 4.50 per share,672,KCAB,false,false,true,false,false,4.5,,04-08-2021
10783,,CASH DIVIDEND,5,1627474187056,MERCANTILE INVESTMENTS AND FINANCE PLC,28-07-2021 05:39:47 PM,28-07-2021,false,false,CASH DIVIDEND,true,,11-08-2021,,,1064,MERC,true,false,false,false,false,65,,06-08-2021
10801,17-09-2021,CASH DIVIDEND,5,1627557003709,LANKA ASHOK LEYLAND PLC,29-07-2021 04:40:03 PM,29-07-2021,false,true,CASH DIVIDEND,true,,11-10-2021,,,695,ASHO,false,false,false,false,false,2,,21-09-2021
10805,,CASH DIVIDEND,5,1627619439108,B P P L HOLDINGS PLC,30-07-2021 10:00:39 AM,30-07-2021,false,false,CASH DIVIDEND,true,,19-08-2021,,First interim dividend for the FYE 31st March 2022,1524,BPPL,true,false,false,false,false,0.18,,10-08-2021
10888,,CASH DIVIDEND,5,1628071335231,CHEVRON LUBRICANTS LANKA PLC,04-08-2021 03:32:15 PM,04-08-2021,false,false,CASH DIVIDEND,true,,24-08-2021,,,668,LLUB,false,false,false,true,false,2,,13-08-2021
10911,27-09-2021,CASH DIVIDEND,5,1628218225074,MAHAWELI COCONUT PLANTATIONS PLC,06-08-2021 08:20:25 AM,05-08-2021,true,false,CASH DIVIDEND,true,,18-10-2021,,Announcement for cash dividend 2020/21,1907,MCPL,false,false,false,false,false,1.5,,28-09-2021
10968,,CASH DIVIDEND,5,1628596144979,VALLIBEL POWER ERATHNA PLC,10-08-2021 05:19:04 PM,10-08-2021,false,false,CASH DIVIDEND,true,,08-09-2021,,INTERIM DIVIDEND OF 70 CENTS PER SHARE FOR THE YEAR ENDING 31ST MARCH 2022,454,VPEL,true,false,false,false,false,0.7,,19-08-2021
10970,,CASH DIVIDEND,5,1628596229415,ACCESS ENGINEERING PLC,10-08-2021 05:20:29 PM,10-08-2021,false,false,CASH DIVIDEND,true,,07-09-2021,,"
INTERIM DIVIDEND FOR THE YEAR ENDING 31ST MARCH 2022
",1141,AEL,true,false,false,false,false,0.25,,19-08-2021
10996,,CASH DIVIDEND,5,1628766094713,CEYLON TOBACCO COMPANY PLC,12-08-2021 04:31:34 PM,12-08-2021,false,false,CASH DIVIDEND,true,,10-09-2021,,,460,CTC,false,false,false,true,false,19,,23-08-2021
11025,,CASH DIVIDEND,5,1628852156597,KELANI TYRES PLC,13-08-2021 04:25:56 PM,13-08-2021,false,false,CASH DIVIDEND,true,,13-09-2021,,Interim dividend for the year ending 31st March 2022,673,TYRE,true,false,false,false,false,5,,24-08-2021
11030,01-09-2021,CASH DIVIDEND,5,1628857232918,SENKADAGALA FINANCE PLC,13-08-2021 05:50:32 PM,13-08-2021,true,false,CASH DIVIDEND,true,0,22-09-2021,,,441,SFCL,false,false,false,false,false,1.16,,02-09-2021
11047,27-09-2021,CASH DIVIDEND,5,1629105835380,LEE HEDGES PLC,16-08-2021 02:53:55 PM,16-08-2021,true,false,CASH DIVIDEND,true,,18-10-2021,,Final Dividend of Rs.1/= per share,632,SHAW,false,false,false,false,false,1,,28-09-2021
11096,30-09-2021,CASH DIVIDEND,5,1629287892843,LANKA MILK FOODS (CWE) PLC,18-08-2021 05:28:12 PM,18-08-2021,false,true,CASH DIVIDEND,true,,14-10-2021,,"FIRST & FINAL DIVIDEND OF LANKA MIK FOODS (CWE) PLC, FOR THE YEAR 2020/2021",486,LMF,false,false,false,false,false,5,,01-10-2021
11142,30-09-2021,CASH DIVIDEND,5,1629456326420,HUNTERS & COMPANY PLC,20-08-2021 04:15:26 PM,20-08-2021,true,false,CASH DIVIDEND,true,,14-10-2021,,,747,HUNT,false,false,false,false,false,10,,01-10-2021
11143,17-09-2021,CASH DIVIDEND,5,1629458134626,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SRI LANKA,20-08-2021 04:45:34 PM,20-08-2021,true,false,CASH DIVIDEND,true,,11-10-2021,,"This is further to our announcement dated 11th May 2021 pertaining to final dividend payment for financial year 2020. 

The Annual General Meeting of the Housing Development Finance Corporation Bank of Sri Lanka will be held at the “Conference Room” HDF",376,HDFC,false,false,false,false,false,,,21-09-2021
11145,30-09-2021,CASH DIVIDEND,5,1629458082725,RAIGAM WAYAMBA SALTERNS PLC,20-08-2021 04:44:42 PM,20-08-2021,true,false,CASH DIVIDEND,true,0,11-10-2021,,FINAL DIVIDEND,948,RWSL,false,false,false,false,false,0.1,,01-10-2021
11150,23-09-2021,CASH DIVIDEND,5,1629461426651,RENUKA HOLDINGS PLC,20-08-2021 05:40:26 PM,20-08-2021,false,true,CASH DIVIDEND,true,0.1,14-10-2021,,"The Board of Directors of Renuka Holdings PLC, at a meeting held on  20th August 2020, has proposed to declare a dividend of Rs. 0.10 per share (for voting & non-voting) for year ended 31st March 2021",821,RHL,false,false,false,false,false,0.1,,24-09-2021
11154,24-09-2021,CASH DIVIDEND,5,1629463653680,LANKA VENTURES PLC,20-08-2021 06:17:33 PM,20-08-2021,true,false,CASH DIVIDEND,true,,15-10-2021,,,377,LVEN,false,false,false,false,false,1.5,,27-09-2021
11157,24-09-2021,CASH DIVIDEND,5,1629465007151,LVL ENERGY FUND PLC,20-08-2021 06:40:06 PM,20-08-2021,true,false,CASH DIVIDEND,true,,15-10-2021,,,1707,LVEF,false,false,false,false,false,0.35,,27-09-2021
